full_site_address,Latitude,Longitude,display_name,actual_latitude,actual_longitude,nearby_businesses_count,business_names
"Liquid Sunshine , 4132 Southside Blvd , Jacksonville , FL , 32256",30.272996,-81.559814,Liquid Sunshine Car Wash,30.272996000000003,-81.559814,4,"Auto Wash Consultants Inc, Avecina Medical - Southside Blvd, House of Shaves Barbershop Southside, La oveja negra grill"
"Little Rock - Geyer Springs Rd , 9020 Geyer Springs Rd , Little Rock , AR , 72209",34.6677524,-92.3447963,Splash Car Wash,34.667557099999996,-92.3450226,0,
"Local Car Wash , 331 W Loudon St , Chambersburg , PA , 17201",39.9361714,-77.667148,The Local Car Spot Company,39.9361714,-77.667148,1,Minute Car wash
"Lomas , 5101 Lomas Blvd NE , Albuquerque , NM , 87110",35.0879021,-106.5884248,Champion Xpress Carwash,35.087864499999995,-106.5884031,4,"UNM Health System,Forensic Comprehensive Community Support Services, Past Present & In Between Indoor Flea Market and Antiques, Vinyl Consumption Record Store, LampsnTime"
"Lonestar Suds 34th , 3602 Milwaukee Ave , Lubbock , TX , 79407",33.5602906,-101.9574118,Lonestar Suds Express Car Wash,33.5602906,-101.95741179999999,0,
"Lonestar Suds Express Car Wash 2 , 12606 Indiana Ave , Lubbock , TX , 79423",33.4800796,-101.8882675,Lonestar Suds Express Car Wash,33.480079599999996,-101.88826750000001,1,Oil Changers
"Long Street , 1315 Long St , Charlottesville , VA , 22901",38.0360301,-78.4611043,TigerWash - Long Street,38.0360301,-78.4611043,1,Hilltop Child Care Center Inc
"Los Lunas , 250 Main Street NE , Los Lunas , NM , 87031",34.8070818,-106.7335652,Champion Xpress Carwash,34.8069866,-106.73363549999999,1,Los Lunas Museum of Heritage & Arts
"Loveland CO , 125 Knobcone Dr , Loveland , CO , 80538",40.4391632,-105.0768342,Champion Xpress Carwash,40.439163199999996,-105.0768342,9,"True Self Wellness and Healing, Infrared Sauna, Garfield & Knobcone, Language of Light Healing, Apukuna Healing Arts, Shield Roofing, Grace Yoga & Wellness, Drum Club, Drum Club"
"Lowell Road Hudson , 215 Lowell Rd , Hudson , NH , 3051",42.7332558,-71.4259764,Haffner's Gas Station and Car Wash,42.7332654,-71.4259726,0,
"MEGA CAR WASH , 7170 N Pecos St , Denver , CO , 80221",39.8269329,-105.0056752,Mega Car Wash (Pecos) Full Service Car Wash & Detail Service,39.826932899999996,-105.0056752,0,
"MENDHAM CAR WASH , 104 E Main St , Mendham , NJ , 7945",40.783297,-74.5860538,Mendham Exxon,40.7832882,-74.5860246,2,"Exxon, Mendham Full Service Car Wash"
"MONKEY SHINE , 2518 Bob Bullock Loop , Laredo , TX , 78045",27.6139336,-99.4674955,Monkey Shine,27.6140003,-99.46741480000001,1,Grease Monkey
"MR. SUDS HANDWASH , 80 Old Shore Rd , Port Washington , NY , 11050",40.839179,-73.703626,Mr. Suds Hand Wash & Detail Center of Port Washington,40.839179,-73.703626,5,"Secret Garden, Shell, Jia Dim Sum, New Shore Rd Opp Pleasant Ave, Smile Design Dental Lab"
"MURRAY AUTO SPA , 1530 HWY 121 N BYPASS , MURRAY , KY , 42071",36.588976,-88.29729,ERROR,ERROR,ERROR,ERROR,ERROR
"MZX SUPERIOR CAR WASH u0026 LUBE , 5614 Hwy 6 N , Houston , TX , 77084",29.8602223,-95.6444756,Mzx Superior Car Wash,29.8602223,-95.64447559999999,5,"Taqueria La chiquita del DF, Fuzion Hair Salon, The Detail Center, Impact Self-Defense, Brake Check"
"Mableton , 5402 Floyd Rd SW , Mableton , GA , 30126",33.8182285,-84.5761596,Mobile Car Wash Express,33.8178646,-84.5727206,3,"Brake City, German Autowerks LLC, Cole Automatic Transmission"
"Madison , 155 Plaza Blvd , Madison , AL , 35758",34.7099342,-86.7423193,Mach-1 Express Wash Madison,34.7099222,-86.7423055,1,Car Wash
"Magic City Car Wash , 619 N Broadway , Minot , ND , 58703",48.2427558,-101.2970504,Magic City Car Wash,48.2427558,-101.29705039999999,0,
"Magic Hillsboro , 1455 N High St , Hillsboro , OH , 45133",39.227106,-83.610754,Take 5 Car Wash,39.227106,-83.610754,1,Pro5
"Magnus Car Wash , Kendall Dr , San Bernardino , CA , 92407",34.1743506,-117.3269762,ERROR,ERROR,ERROR,ERROR,ERROR
"Main Street Tewksbury , 2221 Main St , Tewksbury , MA , 1876",42.5822156,-71.1966311,Haffner's Gentle Touch and Self Service Car Wash,42.5822587,-71.19648719999999,2,"Haffner's Gas Station and Car Wash, Paintball Wizard"
"Maricamp , 125 Bahia Ave Ct , Ocala , FL , 34472",29.113887,-82.021699,Caliber Car Wash,29.113937399999994,-82.0213784,0,
"Marshalltown , 2401 S Center St , Marshalltown , IA , 50158",42.0174381,-92.9132424,Champion Xpress Carwash,42.0174842,-92.9130179,0,
"Maumelle - Audubon Dr , 117 Audubon Dr , Maumelle , AR , 72113",34.8516173,-92.4055153,Splash Car Wash,34.8515395,-92.4054884,1,The Dreamy Spoon
"Max Leggett , 15765 Max Leggett Pkwy , Jacksonville , FL , 32218",30.4902066,-81.6261415,Gate Express Car Wash,30.4901885,-81.6259307,0,
"McKinney , 6211 West University Drive , McKinney , TX , 75071",33.2174366,-96.6979106,Clean Car Wash,33.217397999999996,-96.697988,0,
"Mega Shine Wash , 18282 E Thirteen Mile Rd , Roseville , MI , 48066",42.5241106,-82.9324804,Mega Shine Car Wash,42.5241106,-82.9324804,4,"Hair Harbor, Smilin' Dog LLC, 13 Mile Rd + Quinkert, Mr G's Cut & Style Barber Shop"
"Melbourne East , 10 W New Haven Ave , Melbourne , FL , 32901",28.0790416,-80.6220572,Dirty Dog's Car Wash Melbourne,28.0791721,-80.621788,9,"T Wireless, Neurointerventional Associates, Harbor City Medical Imaging: Edelstein Gerald DO, Picerne Steven D MD, Skin Connection-Medical Spa, Dr. Vernice D. Ragsdale, MD, Harbor City Medical Imaging, Martinez Jorge E MD, Healthcare Unity Group"
"Menaul , 7509 Menaul Blvd NE , Albuquerque , NM , 87110",35.1096477,-106.5605327,Champion Xpress Carwash,35.1094029,-106.56003319999999,1,Jack in the Box
"Menifee , 27503 McCall Blvd , Menifee , CA , 92585",33.7156677,-117.1796426,Magic Brush Car Wash,33.7156677,-117.17964259999998,6,"Roadside Oasis, Bitcoin Depot - Bitcoin ATM, ARCO, Snippz Barbershop Menifee, Los Jilbertos Taco Shop, ampm"
"Miami Executive Car Wash , 13501 SW 137th Ave , Miami , FL , 33186",25.6419551,-80.4142643,Miami Executive Car Wash,25.6419551,-80.4142643,7,"Cambio de aceite miami, Castrol Premium Lube Express, Castrol rapid lube, Tamiami Car Wash, Max Car Wash, Enterprise Rent-A-Car, Tire Kingdom"
"Mid River , 3300 Mid Rivers Mall Dr , St. Peters , MO , 63376",38.7724934,-90.6247126,Scrubbles Car Wash,38.7725369,-90.62478929999999,1,Ground Up Companies
"Mint Carwash , 3751 Frankford Rd , Dallas , TX , 75287",32.9974829,-96.8487039,Clean N Go,32.99747440000001,-96.84869069999999,4,"Mint Carwash, $ 7 Car Wash, VCA Bent Tree Animal Hospital, Turner Nancy DVM"
"Mint Express Houston , 8640 Barker Cypress Rd , Houston , TX , 77095",29.904087,-95.6847305,Mint Express Car Wash,29.904087,-95.6847305,0,
"Mint Express Katy , 23040 Morton Ranch Rd , Katy , TX , 77449",29.8176415,-95.7728997,Mint Express Car Wash,29.817641499999997,-95.7728997,0,
"Mistic Express Car Wash , 2650 EAST WHIPP ROAD , CENTERVILLE , OH , 45440",39.6599145,-84.1104932,Dean's Car Wash,39.659971899999995,-84.1104289,2,"Mistic Express Car Wash & Detail, Freddy's Frozen Custard & Steakburgers"
"Mobyu0027s Car Wash , 421 E Martintown Rd , North Augusta , SC , 29841",33.4957275,-81.95777,Moby's Car Wash,33.4955978,-81.9577636,0,
"Mojo Xpress Hopkins Center , 141 Hopkins Corner Dr , Waynesboro , GA , 30830",33.1062462,-82.0253351,Mojo's Xpress Wash,33.1062462,-82.02533509999999,0,
"Mojo Xpress Wash , 332 South Green St , Swainsboro , GA , 30401",32.5899945,-82.3302568,MoJo's Xpress Wash,32.589994499999996,-82.3302568,0,
"Monkey Shine Car Wash , 2270 Camden Ave , Campbell , CA , 95008",37.2664834,-121.9418309,Monkey Shine Express Car Wash,37.2664834,-121.94183090000001,6,"Grease Monkey, Black Lantern Tattoo, Best Alterations, Wingstop, Mountain Mike's Pizza, Camden & Olympia"
"Monster Car wash AZ , 6640 N Viewpoint Dr , Prescott Valley , AZ , 86315",34.6376297,-112.3364188,Monster Car Wash,34.6376297,-112.33641879999999,0,
"Monster Express Car Wash , 2160 NW Federal Hwy , Stuart , FL , 34994",27.2314661,-80.267833,Monster Express Carwash,27.2314661,-80.267833,1,Once Upon a Child Stuart
"Monster Wash , 7020 U.S.Highway 181 N , Floresville , TX , 78114",29.2311555,-98.245306,Monster Wash,29.231155500000003,-98.245306,3,"R F Petroleum Inc, ATM, Top Liquor"
"Montana , 11680 Montana Ave , El Paso , TX , 79936",31.803138,-106.28622,Champion Xpress Carwash,31.8032531,-106.28666679999999,0,
"Montgomeryville , 739 Bethlehem Pike , Montgomeryville , PA , 18936",40.2460184,-75.242858,LUV Car Wash,40.2460391,-75.242847,1,Fortunoff Backyard Store
"Moreno Valley , 22330 Cactus Ave , Moreno Valley , CA , 92553",33.9105707,-117.2737697,Magic Brush Car Wash,33.9111648,-117.2737772,1,Roadside Oasis
"Morrilton - E Harding St , 1803 E Harding St , Morrilton , AR , 72110",35.1704143,-92.719885,Splash Car Wash,35.1704309,-92.7198877,1,Jiffy Lube
"Mountain Edge , 200 E Commonwealth Dr , Wytheville , VA , 24382",36.9600105,-81.0960388,Mountain Edge Express Wash,36.960010499999996,-81.09603880000002,0,
"Mountain Express #1 , 226 Old Chimney Rock Rd , Hendersonville , NC , 28792",35.3457861,-82.4322737,Mountain Express Car Wash,35.3457861,-82.4322737,2,"United Community, ATM"
"Mountain Express #2 , 821 Shepherd St , Hendersonville , NC , 28792",35.2989673,-82.4359153,Mountain Express Car Wash,35.2989673,-82.4359153,0,
"Moyka 441 , 1955 S State Rd 7 , Davie , FL , 33317",26.0960333,-80.2016322,M Car Wash,26.0960316,-80.2016386,1,Rex Rental Inc
"Mr Clean Adairsville , 18 Commerce Pkwy , Adairsville , GA , 30103",34.3773881,-84.9284817,Mr. Clean Car Wash,34.3773881,-84.92848169999999,0,
"Mr Clean Blairsville , 262 GA-515 , Blairsville , GA , 30512",34.8794923,-83.9556608,Mr. Clean Car Wash Blairsville,34.879492299999995,-83.95566079999999,3,"CVS Pharmacy, UPS Access Point location, CVS"
"Mr Clean Canton , 220 Riverstone Pkwy , Canton , GA , 30114",34.2440227,-84.488294,Mr. Clean Car Wash,34.244022699999995,-84.488294,5,"Jiffy Lube, HealthQwest | Canton, Carmen A. Meadows, BS, Dr. Dinah J. Absi, DMD, Dr. Nikole D. Adamson, DDS"
"Mr Clean Cumming , 3320 Buford Hwy , Cumming , GA , 30041",34.1289056,-84.0974496,Mr. Clean Car Wash,34.128905599999996,-84.09744959999999,2,"Jiffy Lube, Oil Change Plus Pennzoil"
"Mr Clean Dahlonega , 45 Morrison Moore Pkwy W , Dahlonega , GA , 30533",34.5257347,-83.9789743,Mr. Clean Car Wash,34.5257347,-83.97897429999999,0,
"Mr Clean DeBary , 215 N Charles Richard Beall Blvd , DeBary , FL , 32713",28.8994251,-81.3049194,Mr. Clean Car Wash,28.8994251,-81.3049194,1,Debary Pub Library Ob
"Mr Clean Duluth , 988 Duluth Hwy #120 , Lawrenceville , GA , 30043",33.9684687,-84.027639,Mr. Clean Car Wash,33.968468699999995,-84.027639,2,"ATM, Jiffy Lube"
"Mr Clean Holcomb , 2904 Holcomb Bridge Rd , Alpharetta , GA , 30022",33.9896384,-84.2761391,Mr. Clean Car Wash,33.9896384,-84.2761391,1,Jiffy Lube
"Mr Clean Jimmy Carter , 4175 Jimmy Carter Blvd , Norcross , GA , 30093",33.8711015,-84.1875649,Mr. Clean Car Wash,33.8711015,-84.1875649,1,GOODDAYZSTUDIO
"Mr Clean Leesburg , 1396 W N Blvd , Leesburg , FL , 34748",28.8277769,-81.8866092,Mr. Clean Car Wash,28.827776899999996,-81.8866092,1,PNC ATM
"Mr Clean Loganville , 4840 Atlanta Hwy , Loganville , GA , 30052",33.8331639,-83.8811731,Mr. Clean Car Wash Loganville,33.833163899999995,-83.8811731,1,FedEx Drop Box
"Mr Clean Ocala , 3020 S Pine Ave , Ocala , FL , 34471",29.157772,-82.130722,Mr. Clean Car Wash,29.157772,-82.13072199999999,0,
"Mr Clean Orange Park , 890 Blanding Blvd , Orange Park , FL , 32065",30.1418889,-81.7681268,Mr. Clean Car Wash,30.1422729,-81.7678589,1,Chipotle
"Mr Clean Oxford , 11822 US-301 , Oxford , FL , 34484",28.9285765,-82.0378868,Mr. Clean Car Wash,28.928579400000004,-82.03783299999999,3,"Tire Kingdom, PNC ATM, Wawa"
"Mr Clean Pleasant Hill , 1382 Pleasant Hill Rd , Lawrenceville , GA , 30044",33.9385038,-84.1203103,Mr. Clean Car Wash,33.9385038,-84.12031030000001,3,"Mothers, Frankie Auto, Duluth Motor Cars Inc"
"Mr Clean Shallowford , 3950 Shallowford Rd , Marietta , GA , 30062",34.0304941,-84.4358519,Mr. Clean Car Wash,34.0304941,-84.4358519,6,"Jiffy Lube, East Cobb Premier Dental, Giannamore Melissa M OD, Thomas Eye Group - Marietta East Cobb, John D. Miller, O.D., Jeffrey Cofie, O.D., F.A.A.O."
"Mr Clean Sharpsburg , 18 Bailey Station Dr , Sharpsburg , GA , 30277",33.4081197,-84.6736447,Mr. Clean Car Wash,33.4081197,-84.6736447,0,
"Mr D Car Wash , 525 E Sumner St , Hartford , WI , 53027",43.3168236,-88.3718484,Mr D Car Wash,43.3168236,-88.37184839999999,1,Hartford Auto Wash
"Mr. Bu0027s Car Wash - Sumiton , 878 Hwy 78 , Sumiton , AL , 35148",33.7450899,-87.0469626,Mr. B’s $5 Express Car Wash,33.745142799999996,-87.045243,5,"Daylight Doughnuts, Verizon, Verizon Business Services, Little Caesars Pizza, Alfa Insurance - Owens & Associates"
"Mr. Suds Car Wash , 989 Sunrise Hwy , Bay Shore , NY , 11706",40.7309913,-73.2734195,Mr. Suds Car Wash of Bay Shore,40.7309913,-73.2734195,5,"Sunrise Hwy N Service Rd/Howells Rd, Bright Waters Gas Corporation, Peter Pan Diner, Laundry Depot Sunrise Highway, South Shore Laundromat"
"My Wash , 3804 S Western , Marion , IN , 46953",40.523313,-85.6753078,MyWash Car Wash,40.523313,-85.6753078,0,
"NCGOL_N.Berkeley , 508 N Berkeley Blvd , Goldsboro , NC , 27534",35.3745497,-77.9443943,Zips Car Wash,35.3745191,-77.9444075,1,Waffle House
"NCHOL_GrandHill , 301 Grand Hill Pl , Holly Springs , NC , 27540",35.6656692,-78.8438361,Zips Car Wash,35.6656979,-78.8438856,0,
"Naples Car Wash , 10101 Tamiami Trail N , Naples , FL , 34108",26.132201,-81.77354,Naples Car Wash,26.132201,-81.77354,1,Wright RV
"Nellis , 421 N Nellis Blvd , Las Vegas , NV , 89110",36.1707834,-115.0625915,LUV Car Wash,36.170860999999995,-115.06277899999999,0,
"Neptune Beach , 835 Atlantic Blvd , Atlantic Beach , FL , 32233",30.3249512,-81.4103422,LUV Car Wash,30.324914200000002,-81.41034090000001,2,"Fla Juice & Bowl, Panera Bread"
"New Day Car Wash , 4740 Cahaba River Rd , Birmingham , AL , 35243",33.431474,-86.7357679,New Day Car Wash,33.431474,-86.7357679,0,
"New Shackle Island , 271 New Shackle Island Rd , Hendersonville , TN , 37075",36.3184762,-86.6253516,Champion Car Wash,36.3185279,-86.6253682,4,"Security AllStar, Maytag Coin Laundry, Key4u Hendersonville, Claudia J. Young, RN"
"Newport Auto Spa , 1461 Superior Ave , Newport Beach , CA , 92663",33.6278015,-117.9326119,Newport Auto Spa and Chevron,33.6278015,-117.9326119,5,"ExtraMile, Chevron, Ghreiwati Holdings, Extra Mile, Atria Newport Plaza"
"Nocatee , 2545 Palm Vly Rd , Ponte Vedra Beach , FL , 32081",30.1236976,-81.3973992,Gate Express Carwash,30.123728200000002,-81.3974047,0,
"Norco Auto Spa , 996 Mountain Ave , Norco , CA , 92860",33.8977638,-117.5644794,Norco Auto Spa Express Wash and Lube,33.897697099999995,-117.56448879999998,6,"Tint Monsters Norco, ExtraMile, Express Mart, Valvoline Instant Oil Change, Chevron, Amazon Locker - Grays"
"North Deland , 104 E International Speedway Blvd , DeLand , FL , 32724",29.0539905,-81.3026516,Scrubbles Express Wash,29.053983400000003,-81.3026533,3,"LUV Car Wash, Mvp Ice Bath, McDonald's"
"North Lauderdale , 1250 S State Rd 7 , North Lauderdale , FL , 33068",26.2121667,-80.2035139,LUV Car Wash,26.212166399999997,-80.2035594,1,Nibrask
"North Lauderdale , 1821 S State Rd 7 , North Lauderdale , FL , 33068",26.204705,-80.204662,Dirty Dogs Car Wash North Lauderdale,26.204637599999998,-80.2044828,1,US 441 & Southwest 17th St
"North Little Rock - JFK BLVD , 5116 JFK BLVD , NORTH LITTLE ROCK , AR , 72116",34.7893827,-92.2601544,Splash Time Car Wash,34.788678499999996,-92.25998369999999,1,Heartland Tax
"North Port CW , 14164 Tamiami Trail , North Port , FL , 34287",27.043727,-82.2395995,North Port Car Wash,27.0437189,-82.23958259999999,3,"North Port Sahib Shrine Club, ATM, Loyal Order of Moose"
"OBXpress , 4011 N Croatan Hwy , Kitty Hawk , NC , 27949",36.071219,-75.6958696,OBXpress Car Wash,36.071219,-75.6958696,1,Vacasa
"OCTOPUS CAR WASH , 1050 W Beta St , Green Valley , AZ , 85614",31.9024319,-110.9867705,Village Car Wash AZ,31.902426799999997,-110.98675539999999,0,
"Oakleaf , 8215 Old Middleburg Rd S , Jacksonville , FL , 32222",30.1979196,-81.822658,Gate Express Car Wash,30.197851099999998,-81.8224639,0,
"Oasis Auto Spa , 5001 Collin McKinney Pkwy , McKinney , TX , 75070",33.1496963,-96.681427,Oasis Auto Spa,33.149696299999995,-96.681427,2,"Garber Electric Company, CAR WASH"
"Ocala -Silver Springs , 4956 E Silver Springs Blvd , Ocala , FL , 34470",29.2100496,-82.0658882,Caliber Car Wash,29.210157199999994,-82.0659604,0,
"Ocala Pine Ave , 815 S Pine Ave , Ocala , FL , 34471",29.1799686,-82.1398339,Caliber Car Wash,29.1799686,-82.1398358,6,"Power Window Repairs, E&Z Shines,Inc., Low Cost Ignition Interlock, LifeSafer Ignition Interlock, All Pro Window Tint & Car Audio, Smart Start Ignition Interlock"
"Ocean Express , 9640 Federal Blvd , Federal Heights , CO , 80260",39.8715564,-105.0241903,Ocean Express Car Wash,39.871556399999996,-105.0241903,1,Shed-n-Deck
"Ocean State Car Wash , 2313 Post Rd , Warwick , RI , 2886",41.7194532,-71.4433887,Ocean State Car Wash,41.7194532,-71.4433887,2,"Tavern 12, Greenfield Insurance RI"
"Octopus Express , 510 W State Rd 434 , Winter Springs , FL , 32708",28.6986111,-81.3107744,El Car Wash - Winter Springs,28.698611099999997,-81.3107744,1,Octopus Car Wash Winter Springs
"Ogeechee , 5909 Ogeechee Rd , Savannah , GA , 31419",31.997541,-81.2525169,LUV Car Wash,31.9977309,-81.2525014,1,Take 5 Oil Change
"Old St Augustine , 11533 Old St Augustine Rd , Jacksonville , FL , 32258",30.163302,-81.5997163,Gate Express Carwash,30.1631279,-81.5996736,1,As You Like It Housekeeping Referral Agency
"Old Town , 2100 Central Ave SW , Albuquerque , NM , 87104",35.0948372,-106.6719013,Champion Xpress Carwash,35.0950198,-106.6721367,0,
"Ollie Wash Henderson , 2700 US Hwy. 41 N , Henderson , KY , 42420",37.8755239,-87.5672191,Ollie Wash Henderson,37.8755239,-87.5672191,1,Baba Peer Chusmaji Inc
"Ollie Wash Owensboro , 3850 Frederica St , Owensboro , KY , 42301",37.7343692,-87.1206966,Ollie Wash,37.734369199999996,-87.1206966,0,
"Orange City , 1310 S Volusia Ave , Orange City , FL , 32763",28.9337218,-81.2984532,LUV Car Wash,28.9337299,-81.2985096,0,
"Orbit Car Wash , 1205 Old Peachtree Rd NW , Suwanee , GA , 30024",34.0031419,-84.083148,Orbit Car Wash,34.0031419,-84.083148,0,
"Orca Express , 21406 WA-410 , Bonney Lake , WA , 98391",47.1671481,-122.143408,Orca Car Wash,47.1671481,-122.143408,2,"Chevron, ATM (Qwik Mart)"
"Ottou0027s Express Car Wash , 34709 Emerald Coast Pkwy W , Destin , FL , 32541",30.3853478,-86.396756,COSMOWASH,30.3863839,-86.39968429999999,1,Red Eye Joes Carwash
"Ottou0027s Freeport , 16485 US-331 South , Freeport , FL , 32439",30.485638,-86.122564,Otto's Express Car Wash,30.485669700000003,-86.122754,0,
"Ottou0027s Santa Rosa , 5148 US-98 , Santa Rosa Beach , FL , 32459",30.3749272,-86.2630245,Otto's Express Car Wash,30.375336599999997,-86.26324129999999,0,
"Ottumwa , 1941 Venture Dr , Ottumwa , IA , 52501",41.01523,-92.456148,Champion Xpress Carwash,41.015052999999995,-92.4566476,2,"T-Mobile, Murphy USA"
"Oxford , 1826 US-78 , Oxford , AL , 36203",33.5957609,-85.8750204,Oxford Super Wash,33.5934461,-85.87757069999999,1,Express Oil Change Tire Engineers
"PASTIME AUTO WASH , 2610 OLIVE HIGHWAY , OROVILLE , CA , 95966",39.5053791,-121.5444403,Pastime Auto Wash Express,39.5053791,-121.54444029999999,8,"Mike's Express Detailing, Three Hearts Veterinary Hospital, Garrett's Back Home Barbecue, A-1 Appliance, Olive Hwy & Fay Way, Donut Tree, Olive Hwy & Fay Way, Kings Men Barber Billiard"
"PAULu0027S HINGHAM CAR WASH , 25 Summer St , Hingham , MA , 2043",42.2455695,-70.882402,Hingham Car Wash,42.245569499999995,-70.882402,3,"Summer St from Water St to Cushing Way (FLAG), Mobil, Summer St from Cushing Way to Water St (FLAG)"
"PECW , 8215 Old Seward Hwy , Anchorage , AK , 99518",61.1464097,-149.8626216,Sudzy Salmon Car Wash - South Anchorage,61.14646320000001,-149.8630757,5,"Pink Elephant Car Wash, The Waterworks - Spa. Sauna. Swim. (Anchorage), Old Seward & 82nd Ave NNE, Alaska Sauna Company, ""FORMERLY"" WIGGY'S ALASKA LLC"
